time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
13.78, -0.2841109854513127,  0.3767990571284494,  -9.893395819300926,0.004135781490000033,-0.01922897112534626, 0.02065196764088789,   99987.56989884519
13.89, -0.2841110871470225,  0.3767989726703104,  -9.891820593966299,0.008274547446172011,-0.01948148663626263,0.003954166085910744,   99987.16267739573
13.98,  -0.2841112459644762,   0.3767987973472746,   -9.891524671311831,  0.02436634742988236, -0.01771803317205026,0.0003847325786664904,    99986.68495103989
14.07,  -0.2841112270693628,   0.3767988057333476,   -9.891562423828876, 0.004645506028612878,0.0001356815336759683,  0.03123170266491405,    99986.22453873789
14.14, -0.2841109944972579,  0.3767989938754678,  -9.887924228770771, 0.01819208201564227,-0.03218311541442972,0.003918930220676298,   99986.20475182612
14.25,  -0.2841111484998809,   0.3767988243424033,   -9.887495358757546, 0.007135097419584324, -0.03304609290533153,0.0007012467898842283,    99985.73472339466
14.33,   -0.284111258778877,   0.3767987064689436,   -9.886872881777606, 0.007399832719009503,-0.009302017012963097,  0.01560439404764955,    99985.28310517609
14.42,  -0.2841111526162315,   0.3767987925615838,   -9.883350889924644,  0.02454130170224262,-0.009225616489934526,  0.01748327420966527,    99985.01005717901
14.49,  -0.284111169550484,   0.376798775738137,  -9.883057125774068, 0.02117315227037033,-0.02972299815109944, 0.01762695268634216,   99984.82716950034
14.58, -0.2841111995756056,  0.3767987535856999,  -9.883251318676106, 0.03678351084991836,0.003572133294679299, 0.01792700452730626,   99984.37844164835
14.67, -0.2841111280667798,  0.3767988080141673,  -9.881307018931077, 0.03454424956343773,-0.01171758047489022, 0.01754502645675258,   99984.35077062143
