time,velX,velY,velZ,wRoll,wPitch,wYaw,wr1,wr2,wr3,wr4,qwbi,qwbj,qwbk,qwb0,X,Y,Z,driftRoll,driftPitch,driftYaw,windX,windY,windZ
1.38,     0.168080212614738,-0.0003794839518059304, -0.006783183568677307,   0.02508290519489671,  -0.01689764636666375,  0.001773757295371554,    -531.5177139596816,     529.8803687004068,    -531.2065128313302,      529.673357903741, -0.002579363548999708,  -0.02466708897941349,    0.1742708471423567,     0.984385368359998,     -1.76406536116349,    -1.220587728197958,    -1.317159411249103,-0.0002355558097049389, 0.0001419489135105872,-0.0008620345165350097,   0.02492047848268532,   0.04250953798502211,   0.04960994804270362
1.43,    0.1844196922173366, 0.0007139888738693194,  -0.01120291623804081,   0.02731255291460069, -0.008204410215339191,  0.001927274000865631,    -531.5213251121983,     529.8775693580009,    -531.2026436988302,     529.6615903844355, -0.002226015799851446,  -0.02503410512509194,    0.1742955465363454,    0.9843725925135467,    -1.758145785612123,    -1.220584866132183,     -1.31686575131862,-0.0007917991336378216,-2.036347477930183e-05,-0.0008355499284618872,   0.04761954736948852,   0.05864759427436277,   0.06802832659742214
1.5,    0.2007340614829341,  0.002207508955583068,  -0.01555938590197171,   0.02990840582036908, 0.0004918092672557758,  0.002255510926455947,    -531.5539335159858,     529.8349739071991,    -531.2358015785544,     529.6301315164358,  -0.00178638670956199,  -0.02515443238882578,    0.1742553736718954,    0.9843775333174707,    -1.752529122501831,    -1.220243790822207,    -1.317688754680482, -0.001042766784744313, 0.0006322857683538251,-0.0008484148337666523,   0.05110124518007177,   0.06343093253850582,   0.06520294128142064
1.57,    0.2171908609711996,  0.003609374669249082,  -0.02102320137277775,   0.03186974872688935,  0.008559834935665365,   0.00320153892666491,    -531.6048694527487,     529.7511671525795,     -531.245026413198,     529.6552596044269, -0.001306729500376593,  -0.02523469765604414,    0.1742709420774972,    0.9843734765014965,    -1.746177427355264,    -1.219526972293101,    -1.318638910914281, -0.001473610910185765,  0.001048812444007217,-0.0004370063431676062,   0.02647026975084704,   0.04947113821192171,   0.05005390243587978
1.65,    0.2333703894911819,  0.005565879440517969,  -0.02521078639365747,   0.03090998077053649,   0.01662316698463779,  0.004223936137032153,     -531.501311804655,     529.9374283741009,    -531.1032674164693,     529.7301147977846,-0.0007015330232143805,  -0.02517399632996882,    0.1742676136744367,    0.9843762373119401,    -1.739056751652916,    -1.219283797411157,    -1.319869695564306, -0.001954212325242457, 0.0003437034623334199,-0.0006908180474773072,   0.02742285888381602,   0.04594529857352517,   0.05502979724680654
1.73,    0.2497441163917385,  0.008338159739283663,  -0.03003348209436656,   0.03219291761263179,   0.02692473866862111,  0.005279470089751669,     -531.361764743127,     530.1215542082826,    -530.8992599546282,     529.9108535795366,-0.0001925896389899825,  -0.02499704084326909,    0.1743094227262539,    0.9843735754311729,    -1.731766981190444,    -1.219365839298569,    -1.319953806424472, -0.002209770036737501, 0.0003514948970471523, -0.001164861773771208,   0.04380065955560823,   0.06747338788595848,   0.07122420803570013
1.81,   0.2661463845243089,  0.01148424019662509, -0.03503628028841019,  0.03329953524319702,  0.03828904349449859,  0.00512284891297785,   -531.3964499509364,    530.0447273805125,   -530.9668301683984,    529.8920121393724,0.0004131577553974434, -0.02466233548936291,   0.1744116657918849,   0.9843638399212861,   -1.723056712666018,   -1.218947086019354,   -1.320860879417213,-0.002186097727900096,0.0006077987900978833,-0.001307719949027631,  0.05485164048611093,  0.07875135950457006,  0.08483746695778707
1.88,   0.2816545760006631,  0.01409271713984053, -0.03978604965924764,  0.03267080950012309,  0.04778883107929745, 0.005121395384175142,    -531.411816219987,    529.9672435154685,   -531.0667206644157,    529.8687065275126, 0.001040167727317687, -0.02417447953103587,   0.1745314807777669,   0.9843542425407747,   -1.713958808219676,    -1.21826233025983,    -1.32229321376156,-0.002240311128050864,0.0009213563045036175,-0.001974608752492761,  0.03796050966914988,  0.05951763624189452,  0.06196808877515871
1.96,   0.2974107690217726,  0.01776230615961312, -0.04416891024045532,  0.03202516685534644,  0.05593225754513952, 0.004994898647414959,   -531.3583273817721,    529.9554029380889,   -531.1039100563549,    529.9266575928078, 0.001727474710025269, -0.02347464476084851,   0.1746215885952266,   0.9843542338411299,   -1.704414394305733,   -1.217847591729384,   -1.322990361718633, -0.00196933365055278,0.0005698043659942737,-0.001579655964382958,  0.02839786437696373,  0.05248252493870512,  0.04909138936591583
2.03,   0.3121607382670961,  0.02163990103648602, -0.04965087106801244,  0.03057576195727153,  0.06121686450523205, 0.005176422776323537,   -531.3302589865962,    529.9582665912606,   -531.1078417359324,    529.9822181712444, 0.002471048436636526, -0.02258517569484184,   0.1746792427653962,    0.984363228643454,   -1.693930146367304,   -1.217191300031182,   -1.324352107228828,-0.002466114809900573,0.0006288616225442738,-0.001864732998318509,  0.04496731152964005,  0.07311171637538688,  0.06738828253345709
2.1,   0.3267724922069176,  0.02612323803063439, -0.05574005266594739,  0.02822258132979135,  0.06598002270001793, 0.005999643836960886,   -531.2786790637705,    530.0185810325521,   -531.0525496550865,     530.072846521964, 0.003138567881768496, -0.02172583254771917,   0.1747160905575795,   0.9843741287193786,   -1.682897228678872,   -1.216109449759595,   -1.326073645710725,-0.002259586329966607,0.0009914164327848385,-0.002205056535612762,  0.04572518448541695,  0.07546508635236682,  0.06945435321884465
2.18,   0.3405048229127673,  0.03079590876883451, -0.06073474861039627,  0.02449128911620923,  0.06987482042166629, 0.006472041098181336,    -531.193308600521,    530.0608428976882,   -530.9970246123911,    530.2264894624894, 0.003793842493506137, -0.02073530432496875,   0.1747834809792567,   0.9843812212199394,   -1.671909198029774,   -1.215144290352361,   -1.328107137194043, -0.00202704070815204, 0.001270897106961632,-0.001960049647058725,  0.02844969953424632,  0.05762581741702774,  0.05177382566345165
