time,accX,accY,accZ,wRoll,wPitch,wYaw
2.02,   -0.80551142,   -0.43222564,   -9.96083634,  0.0872664626,-0.03490658504, -0.1745329252
2.05,   -0.71710163,   -0.37328578,   -9.78401676, 0.06981317008,             0,-0.19198621772
2.07,       -0.46169557,       -0.13752634,-9.754546830000001,                 0,    -0.01745329252,    -0.19198621772
2.11,   -0.43222564,    0.10805641,   -9.87242655,-0.03490658504, -0.0872664626,-0.20943951024
2.14,   -0.65816177,     0.1964662,   -9.69560697,-0.03490658504,-0.13962634016,-0.29670597284
2.18,       -0.80551142,        0.22593613,-9.666137040000001,    -0.05235987756,    -0.13962634016,    -0.29670597284
2.21,       -0.80551142,        0.01964662,-9.725076899999999,    -0.01745329252,    -0.13962634016,     -0.3490658504
2.25,   -0.77604149,   -0.10805641,   -9.58755056,-0.01745329252, -0.0872664626,-0.41887902048
2.28,       -0.71710163,       -0.10805641,-9.666137040000001,    -0.03490658504,    -0.05235987756,    -0.47123889804
2.31,   -0.56975198,   -0.31434592,   -9.69560697,-0.05235987756,-0.06981317008,-0.48869219056
2.35,    -0.4911655,   -0.37328578,   -9.58755056,-0.05235987756,-0.06981317008,-0.50614548308
2.39,   -0.62869184,   -0.52063543,   -9.81348669,-0.01745329252,-0.13962634016,-0.48869219056
2.42,   -0.71710163,   -0.40275571,   -9.69560697,             0,-0.15707963268,-0.48869219056
2.46,   -0.89392121,   -0.22593613,   -9.78401676,             0,-0.12217304764,-0.50614548308
2.49,       -1.10021072,       -0.01964662,-9.666137040000001,    -0.03490658504,     -0.0872664626,    -0.62831853072
2.52,   -1.04127086,    -0.1964662,   -9.78401676,-0.06981317008,-0.13962634016, -0.6981317008
2.56,   -0.95286107,   -0.43222564,   -9.90189648,-0.10471975512,-0.15707963268,-0.66322511576
2.59,         -0.982331,        0.04911655,-9.469670839999999,    -0.15707963268,    -0.15707963268,    -0.62831853072
2.62,       -1.20826713,        0.13752634,-9.725076899999999,    -0.15707963268,    -0.19198621772,    -0.59341194568
2.66,   -1.23773706,    0.25540606,   -9.69560697, -0.0872664626, -0.1745329252,-0.59341194568
2.7,        -1.41455664,         0.43222564, -9.666137040000001,     -0.10471975512,     -0.15707963268,-0.5759586531600001
2.73,   -1.41455664,    0.40275571,   -9.78401676, -0.0872664626,-0.10471975512,-0.47123889804
2.76,       -1.50296643,         0.4911655,-9.931366410000001,    -0.03490658504,    -0.10471975512,    -0.40142572796
2.8,       -1.67978601,        0.77604149,-9.725076899999999,    -0.01745329252,    -0.01745329252,     -0.3490658504
2.83,       -1.84678228,        0.83498135,-9.842956620000001,                 0,     0.01745329252,    -0.31415926536
2.87,   -1.81731235,    0.71710163,   -10.0197762,             0, 0.03490658504,-0.24434609528
2.91,   -1.99413193,    0.59922191,  -10.07871606,-0.05235987756, 0.06981317008,-0.10471975512
2.94,   -1.78784242,    0.77604149,   -10.0197762,-0.01745329252, 0.06981317008,-0.10471975512
2.97,   -1.67978601,     0.6876317,   -9.90189648, 0.03490658504,  0.0872664626,-0.10471975512
3,   -1.56190629,    0.74657156,   -9.99030627,             0, 0.12217304764,-0.06981317008
3.04,   -1.53243636,    0.56975198,   -9.90189648,             0,  0.0872664626,-0.06981317008
3.07,       -1.59137622,        0.52063543,-9.931366410000001,                 0,     0.10471975512,    -0.03490658504
3.1,   -1.41455664,    0.43222564,   -9.78401676,-0.03490658504,  0.0872664626,-0.01745329252
3.14,   -1.32614685,    0.25540606,   -9.58755056,-0.01745329252, 0.06981317008,             0
3.17,       -1.32614685,        0.46169557,-9.666137040000001,    -0.15707963268,     0.03490658504,     0.03490658504
3.21,       -1.29667692,        0.59922191,-9.646490419999999,     -0.1745329252,                 0,                 0
3.24,       -1.44402657,        0.59922191,-9.754546830000001,    -0.10471975512,    -0.01745329252,     0.01745329252
3.27,       -1.62084615,        0.59922191,-9.931366410000001,    -0.12217304764,    -0.03490658504,      0.0872664626
3.31,   -1.29667692,    0.77604149,   -9.58755056,-0.10471975512,             0, 0.12217304764
3.35,        -1.1787972,        0.92339114,-9.754546830000001,                 0,     0.01745329252,     0.13962634016
3.38,  -1.35561678,   0.74657156, -10.04924613,0.10471975512,0.05235987756,0.13962634016
3.41,  -1.50296643,    0.6876317, -10.13765592,0.06981317008, 0.0872664626, 0.1745329252
3.45,  -1.29667692,   0.62869184, -10.10818599,            0,0.15707963268,0.13962634016
3.49,       -1.29667692,        0.65816177,-9.931366410000001,    -0.01745329252,     0.22689280276,     0.13962634016
3.52,   -1.26720699,    0.65816177,  -10.10818599,-0.03490658504, 0.24434609528, 0.19198621772
3.56,  -0.95286107,   0.46169557, -10.16712585,-0.0872664626, 0.2617993878,0.31415926536
3.59,   -0.92339114,    0.59922191,   -10.0197762,-0.06981317008,  0.2617993878, 0.38397243544
3.62,   -1.04127086,    0.52063543,  -10.16712585,-0.03490658504,  0.2617993878, 0.40142572796
3.66,   -1.12968065,    0.46169557,   -10.0197762,-0.06981317008, 0.36651914292, 0.40142572796
3.69,       -1.10021072,        0.65816177,-9.754546830000001,    -0.10471975512,     0.40142572796,     0.41887902048
3.73,       -0.65816177,        0.71710163,-9.666137040000001,    -0.05235987756,     0.38397243544,     0.36651914292
3.76,       -0.10805641,        0.55010536,-9.646490419999999,    -0.05235987756,     0.31415926536,     0.40142572796
3.8,   -0.04911655,    0.43222564,   -9.69560697,-0.06981317008, 0.22689280276, 0.48869219056
3.83,       -0.01964662,         0.6876317,-9.558080629999999,    -0.05235987756,     0.20943951024,       0.436332313
3.86,        0.16699627,         0.6876317,-9.558080629999999,    -0.06981317008,      0.1745329252,     0.36651914292
3.9,        0.22593613,        0.59922191,-9.725076899999999,    -0.12217304764,     0.13962634016,     0.33161255788
3.94,    0.28487599,    0.86445128,   -9.35179112,-0.15707963268, 0.10471975512, 0.36651914292
3.97,    0.56975198,    0.74657156,   -9.44020091,-0.12217304764,-0.01745329252, 0.41887902048
4,    0.59922191,    0.31434592,   -9.35179112,-0.03490658504,-0.15707963268, 0.40142572796
4.04,        0.34381585,        0.31434592,-9.204441470000001,     0.01745329252,     -0.1745329252,       0.436332313
4.08,        0.10805641,        0.40275571,-9.292851260000001,     0.06981317008,    -0.13962634016,     0.41887902048
4.11,   -0.07858648,    0.31434592,   -9.58755056,  0.1745329252,-0.12217304764, 0.29670597284
4.14,   -0.22593613,    0.22593613,    -9.5286107, 0.19198621772,-0.10471975512, 0.20943951024
4.17,  -0.25540606,   0.16699627,  -9.49914077,0.10471975512,-0.0872664626,0.22689280276
4.2,    -0.1964662,    0.01964662,   -9.35179112, 0.13962634016,-0.06981317008, 0.20943951024
4.24,       -0.07858648,       -0.31434592,-9.725076899999999,     0.12217304764,     -0.0872664626,     0.15707963268
4.27,   -0.22593613,   -0.46169557,   -9.90189648,  0.0872664626,-0.10471975512, 0.10471975512
4.31,   -0.55010536,   -0.46169557,   -9.96083634,             0,-0.10471975512, 0.06981317008
4.34,       -0.46169557,       -0.28487599,-9.842956620000001,     -0.0872664626,    -0.06981317008,                 0
4.38,       -0.28487599,       -0.25540606,-9.931366410000001,    -0.13962634016,    -0.06981317008,    -0.05235987756
4.41,   -0.16699627,   -0.37328578,   -9.87242655,-0.10471975512,-0.10471975512, -0.0872664626
4.45,    -0.1964662,   -0.28487599,   -9.81348669, -0.1745329252,-0.13962634016,             0
4.48,   -0.31434592,   -0.16699627,   -9.87242655,-0.13962634016, -0.1745329252,             0
4.52,       -0.52063543,        0.01964662,-9.725076899999999,    -0.06981317008,    -0.12217304764,    -0.01745329252
4.55,   -0.43222564,   -0.01964662,   -9.87242655,-0.03490658504, -0.0872664626,-0.05235987756
4.59,   -0.34381585,    -0.1964662,   -9.87242655, 0.03490658504,-0.06981317008,-0.06981317008
4.62,       -0.37328578,       -0.13752634,-9.842956620000001,     0.03490658504,    -0.03490658504,    -0.05235987756
4.65,   -0.40275571,   -0.07858648,  -10.04924613, 0.01745329252,-0.06981317008,-0.10471975512
4.69,   -0.37328578,   -0.25540606,   -10.0197762,-0.01745329252, -0.0872664626,-0.12217304764
4.72,       -0.34381585,        -0.1964662,-9.842956620000001,     -0.0872664626,    -0.06981317008,    -0.05235987756
4.77,   -0.31434592,    0.01964662,   -9.81348669, -0.0872664626,-0.05235987756,-0.03490658504
4.78,   -0.55010536,    0.07858648,   -9.78401676,-0.03490658504,-0.10471975512, 0.05235987756
4.82,       -0.89392121,         0.1964662,-9.754546830000001,                 0,    -0.13962634016,     0.03490658504
4.86,  -0.92339114,    0.1964662,  -9.58755056,0.03490658504,-0.0872664626, 0.0872664626
4.89,   -0.86445128,   -0.10805641,   -9.90189648, 0.03490658504,-0.10471975512, 0.24434609528
4.92,   -0.83498135,   -0.10805641,  -10.10818599, 0.03490658504,-0.19198621772, 0.36651914292
4.96,       -1.20826713,        0.31434592,-9.931366410000001,      0.0872664626,    -0.15707963268,      0.2617993878
4.99,   -1.56190629,    0.28487599,   -9.78401676, 0.01745329252,-0.06981317008, 0.15707963268
5.03,   -1.38508671,    0.04911655,   -9.96083634,-0.01745329252, 0.01745329252, 0.13962634016
5.07,   -1.53243636,    0.25540606,   -9.87242655,-0.03490658504, 0.06981317008,  0.0872664626
5.1,   -1.23773706,   -0.01964662,   -9.90189648,-0.01745329252, 0.10471975512, 0.03490658504
5.13,       -1.23773706,       -0.25540606,-9.754546830000001,     -0.0872664626,      0.0872664626,                 0
5.17,       -1.41455664,       -0.22593613,-9.754546830000001,    -0.12217304764,     0.06981317008,    -0.03490658504
5.2,       -1.29667692,       -0.40275571,-9.666137040000001,    -0.13962634016,     0.05235987756,    -0.03490658504
5.24,  -1.04127086,  -0.46169557,  -9.49914077,-0.1745329252,            0,0.01745329252
5.27,       -0.83498135,       -0.43222564,-9.558080629999999,    -0.12217304764,                 0,     0.01745329252
5.3,  -0.80551142,  -0.01964662,   -9.5286107,-0.0872664626,0.01745329252,0.05235987756
5.34,       -0.77604149,         0.1964662,-9.646490419999999,    -0.06981317008,    -0.05235987756,     0.12217304764
5.38,       -0.83498135,        0.25540606,-9.754546830000001,    -0.01745329252,    -0.19198621772,     0.20943951024
5.41,   -1.01180093,     0.1964662,   -9.78401676, 0.03490658504,-0.31415926536, 0.29670597284
5.45,   -1.10021072,    0.01964662,   -9.81348669, 0.13962634016,-0.33161255788, 0.33161255788
5.48,   -1.26720699,    0.28487599,   -9.87242655,  0.1745329252,-0.15707963268, 0.31415926536
5.52,   -1.29667692,    0.34381585,   -10.0197762,  0.1745329252,-0.03490658504, 0.19198621772
5.55,  -1.01180093,   0.22593613, -10.10818599,0.13962634016,            0,0.12217304764
5.59,  -0.74657156,   0.22593613,  -9.87242655,0.05235987756,            0, 0.0872664626
5.62,       -0.80551142,        0.65816177,-9.842956620000001,                 0,                 0,      0.0872664626
5.66,       -0.92339114,        0.74657156,-9.725076899999999,     0.06981317008,                 0,     0.06981317008
5.69,   -0.95286107,    0.65816177,   -9.69560697, 0.10471975512,-0.01745329252, 0.12217304764
5.73,   -1.01180093,    0.46169557,  -10.16712585, 0.10471975512,-0.10471975512, 0.15707963268
5.76,   -0.89392121,     0.4911655,  -10.07871606, 0.12217304764,-0.10471975512, 0.05235987756
5.79,       -0.74657156,        0.80551142,-9.931366410000001,                 0,    -0.05235987756,    -0.03490658504
5.83,   -0.71710163,    0.83498135,   -10.0197762,-0.05235987756,-0.01745329252,-0.12217304764
5.87,       -0.77604149,        0.77604149,-9.931366410000001,    -0.10471975512,    -0.03490658504,    -0.12217304764
5.9,   -0.80551142,    0.89392121,   -9.87242655,-0.12217304764,-0.03490658504,-0.12217304764
5.94,   -0.80551142,    0.86445128,   -9.78401676,-0.06981317008, -0.0872664626,-0.15707963268
5.97,       -1.07074079,        0.80551142,-9.842956620000001,    -0.10471975512,    -0.10471975512,    -0.22689280276
6,       -0.89392121,        0.62869184,-9.931366410000001,    -0.13962634016,    -0.06981317008,    -0.24434609528
6.04,   -0.89392121,    0.74657156,   -9.69560697,-0.13962634016,-0.03490658504,-0.22689280276
6.08,   -1.01180093,    0.92339114,   -9.61702049,-0.15707963268,             0,-0.24434609528
6.11,       -1.01180093,        0.77604149,-9.754546830000001,    -0.13962634016,    -0.03490658504,    -0.27925268032
6.14,   -1.26720699,    0.86445128,   -9.61702049,-0.12217304764,-0.05235987756,-0.24434609528
6.17,   -1.35561678,    1.01180093,   -9.58755056,-0.10471975512,             0, -0.2617993878
6.2,   -1.38508671,    1.04127086,   -9.78401676, -0.0872664626,             0,-0.24434609528
6.24,       -1.50296643,        1.12968065,-9.754546830000001,    -0.05235987756,                 0,     -0.1745329252
6.27,   -1.53243636,    1.32614685,   -9.49914077,-0.03490658504, 0.03490658504, -0.1745329252
6.3,       -1.59137622,        1.26720699,-9.666137040000001,                 0,     0.01745329252,     -0.1745329252
6.34,       -1.62084615,        1.35561678,-9.558080629999999,    -0.03490658504,     0.01745329252,    -0.15707963268
6.38,   -1.62084615,    1.38508671,    -9.5286107,-0.05235987756,             0,-0.15707963268
6.41,       -1.56190629,        1.29667692,-9.754546830000001,                 0,    -0.01745329252,    -0.12217304764
6.45,  -1.65031608,   1.29667692,  -9.61702049,            0,0.01745329252,-0.0872664626
6.48,       -1.75837249,        1.26720699,-9.666137040000001,                 0,     0.05235987756,    -0.10471975512
6.51,   -1.72890256,    1.12968065,   -9.78401676, 0.01745329252, 0.06981317008,-0.06981317008
6.55,   -1.65031608,    1.12968065,   -9.69560697, 0.03490658504, 0.06981317008,-0.05235987756
6.58,   -1.75837249,    1.12968065,   -9.61702049, 0.03490658504, 0.03490658504,-0.06981317008
6.62,   -1.75837249,    0.89392121,   -9.69560697, 0.03490658504, 0.05235987756,-0.06981317008
6.66,       -1.50296643,        0.83498135,-9.558080629999999,                 0,     0.06981317008,    -0.05235987756
6.69,   -1.26720699,      0.982331,   -9.58755056,-0.01745329252, 0.05235987756,-0.01745329252
6.72,        -1.1787972,        0.89392121,-9.754546830000001,                 0,     0.03490658504,    -0.03490658504
6.76,-1.07074079, 0.86445128,-9.78401676,          0,          0,          0
6.79,       -0.80551142,        0.86445128,-9.754546830000001,    -0.01745329252,    -0.03490658504,     0.06981317008
6.81,       -1.01180093,        0.89392121,-9.754546830000001,                 0,    -0.05235987756,     0.01745329252
6.86,   -1.20826713,    1.07074079,   -9.49914077,             0,-0.01745329252, 0.01745329252
6.89,   -1.41455664,    1.14932727,   -9.61702049, 0.06981317008,-0.03490658504,  0.0872664626
6.92,       -1.01180093,        0.95286107,-9.842956620000001,     0.13962634016,     -0.0872664626,     0.06981317008
6.96,   -0.83498135,    0.83498135,   -9.78401676, 0.10471975512,-0.05235987756,  0.1745329252
6.99,       -0.77604149,        1.01180093,-9.725076899999999,      0.0872664626,                 0,     0.24434609528
7.03,  -0.65816177,   1.20826713,  -9.87242655,0.13962634016,            0,0.24434609528
7.06,  -0.80551142,   0.89392121,  -9.81348669, 0.1745329252,0.01745329252,0.27925268032
7.1,  -0.89392121,   0.92339114,  -9.81348669,0.12217304764,0.05235987756,0.20943951024
7.13,  -0.95286107,    0.6876317,  -10.0197762, 0.0872664626,            0,0.19198621772
7.17,  -0.95286107,   0.59922191,  -9.87242655,0.01745329252,0.01745329252,0.19198621772
7.2,       -0.80551142,        0.59922191,-9.646490419999999,     0.01745329252,     0.05235987756,     0.22689280276
7.24,   -0.982331,   0.6876317, -9.90189648,0.0872664626,           0,0.2617993878
7.27,  -0.95286107,   0.74657156,  -9.81348669,0.10471975512,            0, 0.3490658504
7.31,  -0.80551142,    0.6876317,  -9.61702049,0.05235987756,0.05235987756,0.38397243544
7.34,       -1.14932727,        0.83498135,-9.646490419999999,     0.03490658504,     0.05235987756,     0.41887902048
7.38,       -1.07074079,        0.89392121,-9.754546830000001,     0.06981317008,      0.0872664626,     0.36651914292
7.41,       -0.86445128,        0.71710163,-9.646490419999999,      0.0872664626,     0.06981317008,     0.29670597284
7.45,       -0.86445128,        0.59922191,-9.666137040000001,     0.05235987756,     0.06981317008,     0.27925268032
7.48,       -0.77604149,        0.59922191,-9.725076899999999,                 0,     0.03490658504,      0.2617993878
7.51,       -0.71710163,        0.55010536,-9.666137040000001,    -0.03490658504,    -0.01745329252,     0.27925268032
7.55,       -0.80551142,        0.37328578,-9.725076899999999,    -0.03490658504,    -0.01745329252,     0.27925268032
7.58,   -0.80551142,    0.40275571,   -9.69560697,-0.03490658504,             0,  0.2617993878
7.62,   -0.80551142,    0.37328578,   -9.87242655,-0.05235987756,             0, 0.29670597284
7.64,   -0.83498135,    0.25540606,   -9.81348669,-0.01745329252,-0.01745329252, 0.33161255788
7.67,       -0.86445128,        0.46169557,-9.725076899999999,     0.03490658504,                 0,     0.36651914292
7.72,       -0.92339114,        0.37328578,-9.842956620000001,     0.10471975512,                 0,      0.3490658504
7.74,       -0.92339114,        0.16699627,-9.666137040000001,     0.13962634016,     0.03490658504,      0.3490658504
7.78,       -0.83498135,                 0,-9.725076899999999,     0.10471975512,     0.05235987756,     0.36651914292
7.82,       -0.74657156,       -0.16699627,-9.931366410000001,     0.05235987756,     0.01745329252,     0.40142572796
7.86,       -0.83498135,       -0.04911655,-9.931366410000001,     0.05235987756,    -0.01745329252,     0.40142572796
7.89,       -0.89392121,        0.01964662,-9.931366410000001,                 0,                 0,     0.38397243544
7.92,  -0.80551142,   0.01964662,  -9.87242655,0.01745329252,            0,0.36651914292
7.96,       -0.86445128,       -0.01964662,-9.931366410000001,     0.05235987756,     0.01745329252,     0.31415926536
7.99,       -0.77604149,       -0.01964662,-9.754546830000001,     0.03490658504,     0.06981317008,      0.3490658504
8.03,       -0.65816177,       -0.16699627,-9.842956620000001,     0.01745329252,     0.05235987756,      0.3490658504
8.06,   -0.6876317,  -0.04911655,  -9.96083634,0.01745329252,            0,0.36651914292
8.09,  -0.89392121,  -0.04911655,  -9.90189648,0.03490658504,0.01745329252,0.36651914292
8.13,       -0.89392121,                 0,-9.725076899999999,     0.03490658504,     0.06981317008,     0.36651914292
8.16,       -0.83498135,        0.04911655,-9.842956620000001,     0.05235987756,     0.10471975512,      0.3490658504
8.19,       -0.80551142,        0.04911655,-9.842956620000001,      0.0872664626,      0.0872664626,     0.31415926536
8.23,       -0.59922191,       -0.04911655,-9.754546830000001,     0.06981317008,      0.0872664626,     0.27925268032
8.26,       -0.65816177,        0.01964662,-9.725076899999999,                 0,     0.03490658504,     0.33161255788
8.29,        -0.6876317,       -0.10805641,-9.754546830000001,     0.05235987756,     0.01745329252,     0.36651914292
8.33,       -0.74657156,                 0,-9.725076899999999,      0.0872664626,     0.03490658504,     0.38397243544
8.36,       -0.65816177,        0.04911655,-9.754546830000001,     0.05235987756,     0.05235987756,     0.38397243544
8.4,  -0.65816177,   0.07858648,  -9.87242655,0.01745329252,0.03490658504, 0.3490658504
8.44,   -0.74657156,    0.22593613,   -9.87242655,-0.01745329252, 0.03490658504, 0.33161255788
8.47,   -0.62869184,    0.22593613,   -9.78401676,-0.03490658504, 0.03490658504, 0.31415926536
8.5,       -0.52063543,         0.1964662,-9.842956620000001,                 0,                 0,     0.31415926536
8.54,       -0.65816177,        0.04911655,-9.842956620000001,     0.03490658504,                 0,     0.27925268032
8.57,  -0.65816177,   0.07858648,  -9.69560697,            0,            0,0.27925268032
8.61,       -0.55010536,        0.01964662,-9.725076899999999,                 0,     0.01745329252,     0.27925268032
8.64,  -0.59922191,  -0.04911655,  -9.90189648,            0,            0,0.27925268032
8.68,   -0.65816177,    0.10805641,   -9.81348669,-0.01745329252,             0, 0.27925268032
8.71,       -0.65816177,       -0.04911655,-9.725076899999999,                 0,    -0.01745329252,      0.2617993878
8.75,       -0.56975198,       -0.10805641,-9.725076899999999,                 0,    -0.01745329252,     0.24434609528
8.78, -0.46169557,  0.01964662, -9.78401676,           0,           0,0.1745329252
8.81,    -0.4911655,   -0.04911655,   -9.81348669,-0.01745329252,-0.01745329252, 0.20943951024
8.86,       -0.52063543,       -0.16699627,-9.842956620000001,    -0.01745329252,    -0.03490658504,     0.22689280276
8.89,   -0.59922191,    0.04911655,   -9.87242655,-0.01745329252,             0, 0.29670597284
8.92,       -0.86445128,        0.28487599,-9.754546830000001,     0.01745329252,                 0,     0.27925268032
8.96,  -0.77604149,    0.1964662,  -9.87242655,0.10471975512,            0,0.19198621772
8.99,       -0.59922191,        0.22593613,-9.842956620000001,     0.03490658504,     0.03490658504,     0.15707963268
9.03,  -0.59922191,   0.04911655,  -9.69560697,            0,0.01745329252, 0.1745329252
9.06,   -0.62869184,   -0.07858648,   -9.69560697, 0.03490658504,-0.01745329252, 0.20943951024
9.09,       -0.74657156,        0.10805641,-9.646490419999999,     0.01745329252,    -0.03490658504,     0.24434609528
9.13,   -0.77604149,    0.16699627,   -9.44020091,             0,-0.03490658504, 0.20943951024
9.16,   -0.92339114,    0.10805641,   -9.58755056, 0.05235987756,-0.05235987756, 0.12217304764
9.2,   -1.01180093,    0.13752634,   -9.69560697, 0.03490658504,-0.05235987756, 0.10471975512
9.23,  -0.77604149,   0.13752634,  -9.58755056,0.01745329252,            0,0.06981317008
9.27,       -0.80551142,                 0,-9.666137040000001,     0.01745329252,                 0,     0.05235987756
9.31,       -0.83498135,        0.13752634,-9.754546830000001,                 0,    -0.01745329252,     0.03490658504
9.34,   -0.83498135,    0.04911655,   -9.90189648,             0,-0.03490658504,-0.01745329252
9.38,   -0.83498135,    0.07858648,   -9.90189648,             0,-0.01745329252,-0.05235987756
9.41,   -0.95286107,    0.22593613,   -9.87242655,-0.03490658504,-0.03490658504,-0.10471975512
9.44,   -0.77604149,             0,   -9.87242655,-0.03490658504,-0.06981317008,-0.13962634016
9.48,   -0.74657156,   -0.22593613,   -9.87242655,-0.03490658504,-0.06981317008,-0.15707963268
9.51,   -0.83498135,   -0.07858648,   -9.81348669,-0.05235987756,-0.05235987756,-0.15707963268
