time,wr1,wr2,wr3,wr4
74.1,-529.0490439529409, 528.9467518905992,-529.4126708954261, 528.9862841668483
74.18,-529.1015134357821, 528.9132965041631,-529.4218722007523, 528.9437849353359
74.25,-529.2057063528628,528.6420511721766,-529.457907682424,529.0357931716527
74.33,-529.5203707272376, 528.6213918301288,-529.3407209512999, 528.8532892038583
74.37,-529.5554212019497, 528.6005673557937,-529.3865308942272, 528.7856176481486
74.47,-529.2245373744139, 528.7708542485977,-529.4495129059875, 528.8315357262514
74.57,-529.2439870124699, 528.6075405746093,-529.4775363299444, 528.9055167370652
74.63,-529.2735618166317, 528.6278610433559,-529.4644430138802, 528.8577949689371
74.7,-529.2352079368435, 528.5656601808701,-529.5978920329143, 528.7677616125355
74.75,-529.3057014263203, 528.6488602132148,-529.4330474107801, 528.7615735302002
74.79,-529.3445664433028,  528.653598972132,-529.4293114937324, 528.7190175205452
74.87,-529.2822166033154, 528.6500899170663,-529.4142065178722, 528.8004788447341
74.94,-529.1905247748049, 528.6440784765563,-529.3765049224634, 528.8789619393617
75.04,-529.2695594616191, 528.5810483064349,-529.4118353097443, 528.8040403128745
75.14,-529.2302339756801, 528.6263513517213,-529.3753705577622, 528.8188786144336
75.22,-529.1629330967918, 528.6006093629845,-529.3833236900768,  528.832519095752
75.29, -529.396944231722, 528.6011262167481,-529.3827103449637, 528.5695400100414
75.36,-529.2928634423762, 528.7005034238776,-529.3031581606681, 528.6375563411566
75.39,-529.2543129700296, 528.7771621281681,-529.2443099454335, 528.6624276719673
75.45,-529.2287996986316, 528.8268084126752,-529.2072104405728, 528.6863862478881
75.52,-529.2707201809836, 528.8165778081229,-529.0215412273329, 528.7993439274529
75.59,-529.1039237358201, 528.9662144661077,-529.0086297572415,  528.823105204143
75.7, -528.995949476806, 528.8563521842977,-529.0996487963188,  528.872401641112
75.78,-529.0198702863728, 528.8645342609733,-529.0634965975441, 528.8438463631222
75.85,-529.0650339984305, 528.8373294194369,-529.0808605810673, 528.7950992011986
75.89,-529.1162924314129, 528.8416488159965,-529.0637648611595, 528.7551151927097
75.94,-528.9817886898029, 528.7735553997568,-529.1649723044455, 528.7786331567371
75.99,-528.9819417194558, 528.8068624288279,-529.1122321697771, 528.7614431475168
76.03,-529.1333563179351, 528.6826241852033,-529.2232769544611, 528.6169438464756
76.08,-529.0550594546241, 528.7139521759681,-529.0717899880182, 528.8153431752492
76.16,-529.3023284563828,528.8074081886438,-528.916969382644,528.5811563763674
76.2,-529.2462814747918,  528.835466277136,-528.8961812965747, 528.6087432730599
76.27,-528.8748839546779, 529.1324978294463,-528.8725589642532, 528.7060209311336
76.33,-528.9625092007752, 528.9828816029618,-528.8854209423959, 528.7588597719151
76.4,-528.8847157662765, 528.8824185937548,-528.9279146306445, 528.8238530493177
76.42,-528.8896358626487, 528.8809841683411,-528.9190941315333, 528.7941701334809
76.47,-529.0598771772106, 528.7386625188215,-528.9361528062499, 528.7524910748931
76.51,-529.0619315631843, 528.7223557925055,-528.9695620035476,  528.727711795652
76.55,-528.8548996642539, 529.152339513266,-528.886078737256,528.6111467723892
76.62,-529.0568085342994, 528.8687933293744,-528.7501947249061, 528.7728620759584
76.68,-529.3252377138043, 528.7092443245863,-528.8376120713984, 528.5895497802567
76.72,-528.9628912600507, 528.9265384198291,-528.7390324626152,   528.84076300319
76.78,-528.7441721258115, 529.1009977956008,-528.5925031390209, 529.0184321127376
76.82,-528.8546470695862, 529.0601713035388,-528.5808920433733, 528.9089839194125
76.87,-528.7773939855277, 529.2074954209696,-528.5650070547796, 528.8511193338079
76.95,-528.7106509633103, 529.2044233807499,-528.5701594650135, 528.8976749771526
76.99, -528.937596326075, 528.9929517364945,-528.6371413704269, 528.8408313906198
77.04,-528.9601581297796, 528.9045449559271,-528.7545494198483, 528.7907097389286
77.11,-528.9051054292277,  528.939567904888,-528.6958522919396, 528.8348395527892
77.18,-528.9543213600713, 529.0616947943045,-528.5385382019311, 528.8508567714377
77.26,-528.8792096381648, 529.0541584968385,-528.5801887827045, 528.8880807820685
77.3,-528.6994811728384, 529.0754786228889,-528.6265720715975, 528.9510836744212
77.4,-528.6657772347334, 528.9794868928019,-528.7878931849672, 528.9017083375838
77.5,-528.6432728329286, 528.9948664990097,-528.7341494085939, 528.9612438803157
77.57,-528.6999862558229, 528.8633495532242,-528.8491461181059, 528.8515041950089
77.62,-528.8562681155121, 528.7286656036622,-528.9659332702042, 528.6854715809249
77.67,-528.9215700665211,  528.646937017237,-529.0321158650027, 528.6118070166501
77.74,-528.9663478003064,528.6091942424067,-529.078099980198,528.5564545458265
77.82,-529.0598351712921, 528.5989482075685,-528.9970420208067, 528.4827924725103
78.09,-528.9562118722829, 528.5367286806363,-529.1120707362209,  528.499519713076
78.1,-528.9309241281888, 528.4801747849332,-529.0692818725954, 528.4295992743544
78.17, -528.951357726263, 528.5280788580354,-528.9887198453196, 528.4341603281842
78.22,-528.9518327121501,528.4915595627799, -529.03079870841, 528.411019783054
78.29,-529.0035120061507,  528.548083018431,-528.9260034622591, 528.3911212485363
78.35,-528.9983195444578, 528.5353260206024,-528.9284418789048, 528.3940129760588
78.4, -528.911683964799, 528.3229900683011,-528.9985705465976, 528.5016908157259
78.44, -528.739627234205,  528.539045296183,-528.9156653265667, 528.4726431209129
78.48, -528.774461155002, 528.5069899622974,-528.8965617710797, 528.4404625113046
78.56,-528.8066930100317,  528.465542877405,-528.9579754602242, 528.3636317548553
78.61, -528.838253028793, 528.4354551062463,-528.9597273418312, 528.3410901123076
78.68, -529.005024749899, 528.3429934658394,-528.9045680209151, 528.2274576134487
78.75, -529.047977454509, 528.2897181750906,-528.9212762503925, 528.1538700312009
78.83,-528.8799860192959, 528.2263418855089,-528.8334591529285, 528.2912100376018
78.94,-528.5685379620359, 528.4048861362568,-528.7943849809905, 528.3347108557964
79.05,-528.5531884738659,  528.573250134504,-528.6723787171976, 528.1956331467671
79.13, -528.442511698345, 528.3191207525545,-528.7421945218877, 528.2530958187004
79.18,-528.5711788894776,  528.275415765233,-528.6031111640336, 528.1479697946568
79.22,-528.6667969003311, 528.1688377942481,-528.6211473919054, 528.0429887635478
79.33,-528.6630579998739, 528.1283669321882,-528.6540522099536, 527.9828047276875
79.37,-528.6335238205612, 528.047355680261,-528.638110574555,527.9279032487318
79.44,-528.6031301911341, 528.0283271444814,-528.5902743972986, 527.8970406245026
79.5,-528.5924055325884, 528.0172726134082,-528.5319183930126, 527.8947988301579
79.54,-528.4735371906653, 528.1344485938702,-528.4328688745915, 527.9409160007673
79.61,-528.3658945606935, 528.1985461896339,-528.2478252517274, 528.0217165245306
79.69,-528.3572072126237, 528.1659978267397,-528.2118490581644, 528.0032266604431
79.73,-528.3846101156353, 528.1277873914735,-528.2401739249277, 527.9393356997031
79.84,-528.2486204422033, 528.1378142239308,-528.1695790035293, 527.9802534446294
79.92,-528.2210835694505, 528.1195941534256,-528.1131570731321, 527.9790422778667
80,-528.2590937255569,528.0593859960455,-527.982979353985,528.0748518722797
80.05,-528.2583739437799,   528.08846036518,-528.0967657414426, 527.8947302797379
80.11,-528.1360084208243, 528.1748514307919,-528.0016861021385, 527.9958336434754
80.19,-528.1780848708571, 528.0299837111359,-528.0436883864641, 527.9705882661934
80.24,-528.1220536017997, 528.0944239135875,-527.9605135692857, 528.0134534799773
80.28,-528.0753308586259,   528.10089323933,-527.9628153317776, 528.0231914904051
80.33,-528.2624499808368,528.1021295697573,-527.744464524158,528.0839029532148
80.41,-528.1139373428261,528.0983309056951,-527.885389652918,528.0408239232654
80.48,-528.0169831462897,   528.14805289805,-527.8749194821778, 528.0589956504156
80.54,-527.9972706598058, 528.1232744216071,-527.9071091834443, 528.0390261585737
80.59,-528.1046648919645, 528.0707044634496,-527.9126162746626, 527.9818681535064
80.64,-528.1080790331885, 528.0271916515911,-527.9872161376952, 527.9453070279085
80.7, -528.393056024404, 528.0342243354024,-527.7540228245061, 527.9175457693331
80.75,-528.3301796929975, 528.0138412439871,-527.8554951391385,  527.912949126033
80.8,-528.0327297536804, 528.0505068027974,-527.9641024918697, 528.1242949519037
80.85,-527.9952442637627,  528.115861488325,-527.9714623446017, 528.1555757662011
80.89,-528.0032591353215,  528.080678074505,-528.0633956742377,  528.117027611701
80.94,-528.0805849503606, 528.0360798991937,-527.9731262360592, 528.2463739192419
81.02, -528.391318703254, 528.0648985766273,-527.9217500548169, 528.0518019648683
81.11,-528.1402435139449, 528.0012601293422,-528.1666082534774, 528.1708874556998
81.18,-528.1307043515371,528.0635198347859, -528.26916530168,527.9737837674963
81.29,-528.0508532966754,528.0016412071036,-528.338913967656,528.0174826827578
81.37,-528.0320089841974,528.0276400860122,-528.428787508882,527.8951801720744
81.46,-528.2118000650631, 527.7719157547481,-528.4834491057935, 527.7740885894182
81.49,-528.1582821233495, 527.8582367120068,-528.4545764486658, 527.6871317715347
81.56,-528.2055540466348, 527.7973819909414,-528.4522966215884, 527.6385504400065
81.63,-528.1158297407799, 527.7910001915217,-528.3531390984201, 527.8046811564359
81.71, -528.022647102293, 527.7000325002158,-528.3103642938763, 527.9105247673197
81.77, -528.025093798252, 527.6892138869882,-528.2940441915206, 527.8677741594942
81.82,-528.1217465068535, 527.6212845723538,-528.3284082143889,  527.754219880266
81.87,-528.1666342686069, 527.725796601128,-528.390752994359,527.5318137461929
81.92,-528.2103892544197,  527.689314567752,-528.3984289212277, 527.5001407745651
82.04,-528.1552757078563, 527.6386795405003,-528.3845154784681, 527.5932751495683
82.09,-528.0648849989278, 527.7007304828163,-528.3491674310726, 527.6592069227504
82.15,-528.0973867744923, 527.6987695729022,-528.3377040091325, 527.6363142747146
82.21,-528.0651333646517, 527.6816265658131,-528.4349264210242, 527.6093765515747
82.26,-528.1782768525954,527.7035183475434,-528.232096653704,527.6640702950501
82.32, -528.090648325986, 527.6576429926648,-528.4561816403517, 527.5794069484773
82.4,-528.0670496379819,527.8244522206243,-528.326016643293,  527.58090562783
82.49,-528.0256991836443, 527.7507600808297,-528.4200650212625, 527.4913305491866
82.58,-528.0532749938906, 527.6343047517242,-528.3158937301724, 527.6221780549778
82.62,-528.0386416049296, 527.6364868965392,-528.2874934562451, 527.6334291374815
82.69,-528.1314489983909, 527.5809520790099,-528.2985238075056, 527.5648693617032
82.79,-528.0868986504521, 527.5052617118366,-528.5284120750015, 527.3448670233832
82.86,-528.1336416132215, 527.4830561937126,-528.4384942576982, 527.3367499934932
82.89,-528.0371163869278, 527.5493741727075,-528.3583109058757, 527.4042538286993
82.96,-528.0588866649018, 527.5618220025054,-528.2781654209138, 527.4241277985118
83.01,-528.0519049955966, 527.4820673956331,-528.3581297669615, 527.3595064366638
83.06,-527.9766895940646,527.5828727680613,-528.263458690615,527.4067428305573
83.11,-528.0308291037197, 527.5564244160004,-528.2298491233121, 527.3982133327271
83.16,-528.0353561895004, 527.4520703118578,-528.3808706775849, 527.3649480091835
83.23,-528.2916963189467,  527.547462655126,-528.0513635532978,  527.335064817507
83.3,-528.2451634714271, 527.4564319354156,-528.3221559904564, 527.2125114509704
83.4,-528.0930655026108, 527.9441022578353,-527.8696421976098, 527.3681573852189
83.47,-527.9158666706325, 527.8898904008482,-527.9500431676779, 527.4442746320035
83.55,-527.8666613966154, 527.8642986562871,-527.7814964027259, 527.6793077395273
83.59,-527.9083019877241,   527.81900069654,-527.7980317090642, 527.6739165869253
83.67,-527.8872388993605, 527.7560236282868,-527.7928982360588, 527.7972719393365
83.74,-527.8177971075847, 527.8411911764405,-527.8535496152036, 527.6689265637369
83.79,-527.9433541655204, 527.7520403181513,-527.7797623931092, 527.6994979750253
83.83,-527.9937970102351, 527.6976547331666,-527.8265717271004, 527.6622966587178
83.87,-528.0041474924398, 527.7711270925158,-527.7642085431251, 527.6891517087928
83.95,-527.9753715449779, 527.7972292618251,-527.8629168489578, 527.5664622827499
84,-527.8751292272453, 527.7653851197696,-527.7662597033448,  527.810771760446
84.06,-527.9000058386374, 527.7444532791866,-527.8057956897911, 527.7860625594158
84.1,-527.8949080856532,  527.838981670496,-527.6887995862629, 527.8723587236752
84.18,-527.8242354891456, 527.9408211631627,-527.8781514067057, 527.6257709245464
84.26,-527.8954894089965, 527.8664500322791,-527.7838375664525, 527.7315521265521
84.31,-527.9690377139715, 527.7702315394415,-527.8842751367843, 527.6650438648441
84.37,-527.8811337423357, 527.9481743644757,-527.6742952006226, 527.8469373857005
84.4,-527.8683702878617, 527.9500063282392,-527.7169687650106, 527.8531735720173
84.45, -528.009472742856, 527.9082799642256,-527.8232932471958, 527.6930188122333
84.51,-527.9765063909507,  527.908831737783,-527.8552753958442, 527.7212240009477
84.55,-528.0353685062213, 527.7577147169749,-527.8808450455128,  527.879554388027
84.61,-528.0223221664235, 527.7708064573671,-527.9475682046547, 527.8734484882162
84.66,-528.0719542748125, 527.8823569234282,-528.0424057916495, 527.7269001372928
84.74,-528.2923998431227, 527.8994507521077,-527.7771513156613, 527.8832225576334
84.79,-528.2746238735033, 527.8770413711894,-527.9184139639142, 527.8628789560045
84.85,-528.1472248183563, 528.1128035490485,-527.7228570713377, 528.0831329240292
84.9,-527.9684756452332, 528.2096919789727,-527.8916238383143, 528.1219272206738
84.95,-527.9181709344706, 528.2500956199672,-527.9385466655366, 528.1554050184667
85,-528.1238758191849, 528.1389152052025,-527.9382072356043, 528.1611804234201
85.08,-528.1050578629605, 528.0532526662269,-528.1073214201173, 528.1950158368984
85.15,-528.2447589772677, 527.9461832906889,-528.2803734405095, 528.0754850672888
85.2,-528.2409321216377,527.9497859791459,-528.339285541639,528.0565202333626
85.29,-528.141173330323,527.8783157945245,-528.413127231579,528.1671671223124
85.36,-528.3065262864305, 528.0979088445894,-528.3029704281367, 527.9425272153546
85.42,-528.3493258841063,  528.030792262608,-528.3884273736104, 527.8921077483469
85.47,-528.2503823878326, 527.9590855805825,-528.3422250796075, 528.1673300192871
85.53, -528.219775660976, 528.0146939074854,-528.3459011019885, 528.1683063056857
85.58,-528.2518924618964, 527.9860572466279,-528.4995075516741, 528.0459357574939
85.63,-528.4585115409045,527.9485840589086,-528.392267628477,528.0486264174914
85.69,-528.4149339070366, 528.0270042560884,-528.4952966049813, 527.9754150206168
85.75,-528.4072399688384, 528.0514096766694,-528.5141221052328,    527.9697821205
85.8,-528.4202895234714, 528.1002034737614,-528.4909723508285, 527.9363814555966
85.88,-528.4108585655283, 528.0977773633967,-528.5001624384306, 527.9630084697485
85.96,-528.4596282807479, 528.0424945757921,-528.4242560475594, 528.0915125961118
86.01,-528.4396348740889, 528.0747933366891,-528.4317570235361, 528.0985968252216
86.07,-528.1097616444315,  528.158554887399,-528.7485438424766,   527.97097303385
86.13,-528.3724726722207,  528.048560336595,-528.5054415185521, 528.0524862808444
86.17,-528.4465568680754, 527.9919599535878,-528.5441490453861, 527.9961748519894
86.25,-528.2215300063083, 528.0860364462019,-528.6496168804032, 528.0376840656864
86.3,-528.3273259692786, 528.0717569114889,-528.5178244643215, 528.0433658469999
86.38,-528.3945836926952, 528.0299571397434,-528.5216796829836, 527.9923263675176
86.46,-528.4944683124804, 527.8667675536446,-528.6673044823395, 527.9231915682213
86.51,-528.3547849653423, 528.0432565750383,-528.5815603651635, 528.0033144655332
86.57,-528.3765865200202, 527.9608475298169,-528.6599464251941, 527.9339130685086
86.62,-528.3267615967407, 528.0229141438903,-528.5964303489527, 527.9671531725978
86.67,-528.3814715687364, 528.0155270455796,-528.5655259757931, 527.9418802271305
86.72,-528.3293844890138, 528.0162362386031,-528.6080592400561, 527.9625047190306
86.77,-528.3468335624792,  528.046818179306,-528.5532186829763, 527.9773009792593
86.81,-528.4734523356715, 528.0889421645232,-528.4596600306832,  527.896711388285
86.86, -528.578174065026, 527.9323998836761,-528.6065577693711, 527.8189152123438
86.88,-528.5259118979055, 528.0118098073974,-528.5299208466186, 527.8870245826529
86.96,-528.3972967558271, 528.1100120457629,-528.5428670922612, 527.9376921637286
87,-528.4601712961168,   528.05030951539,-528.5623044336395, 527.8922140600272
87.08,-528.5883046990557, 528.0870734373012,-528.3748117653608, 527.9267667639831
87.12,-528.6032925693547, 528.0706327022973,-528.3910794876331, 527.9258760442056
87.17,-528.3240687868029, 528.3795098608774,-528.3423042010194, 527.9679166764051
87.2,-528.2755191372628, 528.4275467390124,-528.2679025876892,   528.05571497626
87.26,-528.4969317674169, 528.2612731186144,-528.3212664183527, 527.9440887293534
87.3,-528.5212013255133, 528.2290787350194,-528.3893622424337, 527.9024428642763
87.35,-528.4818478634014, 528.2512629488722,-528.3590665597034,  527.963441140054
87.43,-528.4907815414028, 528.1525267087972,-528.2127748710396, 528.2471675109557
87.48,-528.4557001331452,528.3709535800468,-528.268086168502,527.9840239212866
87.54,-528.3043805435449, 528.4877954826803,-528.1231378556685, 528.1416121029397
87.59,  -528.42976649439, 528.2618766155102,-528.2619330906758, 528.1190385917865
87.65,-528.4509689654394,528.2230081413144,-528.307503577224,528.1048903037611
87.7,-528.3628722909334,  528.255629056289,-528.3580970471808, 528.0681345394455
87.76,-528.3537152057171, 528.2467970398816,-528.3255654049137, 528.0852488271552
87.82, -528.539089249714, 528.2150994510743,-528.2704800222507, 527.9889189703742
87.87, -528.376032430583, 528.2128932035718,-528.3141647093896, 528.1110348984547
87.92, -528.328271509976, 528.2581000248937,-528.2650297071967, 528.1609681257114
87.98,-528.5352049367178, 528.2866648470348,-528.2322468412879,  527.909357439916
88.03,-528.5077400715816, 528.2536898488589,-528.2341881381979, 527.9301577583866
88.09,-528.6279490835924, 528.1683914199429,-528.1811339688048, 527.9651868897768
88.13,-528.6010088375257, 528.1406387428364,-528.2391163276468,  527.971158625076
88.19,-528.3979854979848, 528.4136835356244,-528.0304587960095, 528.1482541610094
88.22,-528.3186481816937, 528.4510905616792,-528.0244071346805, 528.2151253928457
88.26,-528.6507004851725, 528.1446092305255,-528.2411461212022, 527.9899300668058
88.31,-528.6022766478131, 528.1200734098285,-528.3057716538168, 528.0011612426653
88.37,-528.4840807793054, 528.3415362449516,-527.9640740646856,  528.286974735355
88.45,-528.5020423912721, 528.3533037785463,-528.0421335945534, 528.2385292770474
88.48,-528.3230239232565, 528.4769640964757,-527.9913579434466, 528.3735318545505
88.54,-528.4249090544151, 528.4924567843879,-527.9559386996937, 528.2907699435268
88.59,-528.3696561476049, 528.4614492525268,-528.0270767132447, 528.2920691308938
88.65,-528.3524726740349, 528.2282781091059,-528.2804220585766, 528.3100013343574
88.69,-528.3570506836294, 528.1904073246245,-528.3585929030937, 528.2689095298254
88.74,-528.4889475646478,528.5176154543016,-528.015184852197,528.2115101538956
88.78,-528.4499602699022, 528.4779871157476,-528.1031703442679, 528.2213629087876
88.83,-528.6493969700716, 528.2339788926516,-528.1102553256777, 528.3008637324702
88.94,-528.6120149781441, 528.2755947456101,-528.2369061918458, 528.2211416292703
89,-528.0622185590461, 528.4271815319031,-528.2089882010697, 528.5446797511635
89.05,-528.0659776784524, 528.4140721922512,-528.1899825122299,  528.494571902589
89.1,-528.3550276210528,528.3698169121928, -528.11421171593,528.2892771789359
89.18, -528.358486631937, 528.3097581535784,-528.1756602312474, 528.2482689197244
89.23,-528.3094924813402, 528.1897267013428,-528.2717923868267, 528.3114284609693
89.31,-528.2697669923992, 528.2541324461649,-528.3662924348286, 528.0759063914236
89.39,-528.2499139750859, 528.2265608366366,-528.3196145375726, 528.0757652399492
89.45,-528.1708134737855, 527.9562830382833,-528.5046434732659, 528.1687556228381
89.5,-528.2116617992087, 527.9319792256473,-528.4987343358982, 528.1054026971444
89.55,-528.2181764746989, 527.9833173650928,-528.4007185631544, 528.0002500564747
89.6,-528.2381907746327,527.9481080917608,-528.352725379593,527.9555259060114
89.65,-528.1870919409059, 528.0437738085632,-528.3344695643575, 527.8891285046009
89.72,-528.1985828295302, 528.0130409507003,-528.3309456955957, 527.8691265787197
89.78,-528.2203339993712, 527.8466637577002,-528.5371874527478, 527.6624096717097
89.83,-528.3374629613595, 527.7378996646626,-528.2807274604282, 527.8422859474371
89.89,-528.3526136893117,527.7138271761866,-528.287431283571,527.7993579812271
89.93,-528.3293608751121, 527.8531830481545,-528.3272301893657, 527.6241206549294
89.99,-528.0523605268205, 528.0027885243435,-528.2270554368022, 527.7166178387744
90.03,-528.0610903948012, 527.9790503831319,-528.1581319744733, 527.7129342125728
90.08,-528.0917668837794, 527.9458487900798,-528.1294430055287, 527.7274845570986
90.16,-528.1555686346305, 527.7114153223156,-528.2006183516055, 527.8341369000483
90.21, -528.127975561534, 527.7556431760727,-528.1752943663823, 527.8488171009596
90.26,-528.2083900974372, 527.8086265529146,-528.1063505842766, 527.7307369629682
90.32, -528.206311160438, 527.8000826326917,-528.0969448249267, 527.7157359808947
90.37,-528.1878492140045, 527.8527642213976,-528.0646914332991, 527.7451208747507
90.42,-528.0286991908806, 528.0426122773666,-528.0634702946502, 527.7723143597324
90.51,-527.9799237308035, 527.9669520978739,-528.0215176800597, 527.8780191988876
90.56,-527.9895665595985, 527.9488975898098,-528.0116961411168, 527.8606971031356
90.61,-527.9863949078288, 527.6780597404445,-528.2044276146139, 527.9651996884231
90.66,-528.1954279078282,527.8737599508172, -528.04821657728,527.7909786701262
90.71, -528.256728147004, 527.7966966776009,-528.1632468471056, 527.7235860341448
90.76,-528.0942577756767, 527.9318919859725,-528.0630920855799, 527.8256455522715
90.82,-528.0652952888544, 527.9543889050931,-528.0375866615793, 527.8405244800606
90.87,-528.1035130657257,  527.971652330841,-527.9971143362463, 527.8823156324989
90.95, -528.078809270174, 527.9816072030396,-528.0294453642749, 527.8944152536188
91,-528.0578674356001, 527.9388243362711,-528.0646655513813, 528.0242236682342
91.08,-528.0940645002863, 527.8493605551109,-528.1738467571696, 527.9939827192765
91.13,-528.1175844028696, 527.8450925778092,-528.2089350481492, 527.9512414599277
91.22,-528.3638506913876, 527.9274542802542,-527.9706337549216, 527.9668914838657
91.27,-528.3825528027396, 527.9402735851211,-528.1593491172234, 527.8577402556519
91.32,-528.2781920457289, 528.0389536103281,-528.1543143734162, 527.9318479542634
91.37, -528.139656178298, 527.9219876548145,-528.2780017813932, 528.0767669185999
91.45,-528.2085583557645, 528.1069220893326,-528.0996863702942, 528.0802240452924
91.51,-528.2502700147994,528.0569569606432,-528.204609037658,528.0197572733426
91.56,-528.3892502417314, 527.8633683565067,-528.3451689443017, 528.0206010553353
91.61,-528.3624410728052, 527.8999957319643,-528.3861807009962,    528.0181997465
91.67,-528.2393229548002, 528.1834353068116,-528.1664511057394, 528.1139834578623
91.71,-528.2483980276725, 528.1713026678689,-528.2117861741041, 528.0840002480262
91.76,-528.4290639623202, 528.0576138568325,-528.2692880765151, 528.0450438860477
91.82,-528.3890073199927, 528.0904630775563,-528.3096191799883,  528.060473449373
91.88, -528.474183530287, 528.1222624083192,-528.2731430829716, 528.1082949448648
91.96,-528.4056518696494, 528.1213597945111,-528.3695240054833, 528.1335430599322
92,-528.3694405343103, 528.1632752883697,-528.3774529018808, 528.1470809558426
92.06,-528.3994612055213, 528.2478853732883,-528.2810670194574,  528.225008368971
92.11,-528.3909799815646, 528.2507430639973,-528.3458677101981, 528.2129777759744
92.16,-528.5396916951123, 528.2225915485479,-528.3581515798992, 528.1968714581325
92.25, -528.547712824183, 528.2794721295618,-528.4003293750709, 528.1297107567312
92.3, -528.502366528309, 528.3101682342798,-528.4071725637808,  528.158014832948
92.38,-528.4883185059743, 528.2645325309417,-528.4181791093262, 528.2887030278431
92.43,-528.5452550685059, 528.3059172962389,-528.4068788153471, 528.3117197403247
92.46,-528.4301954816875, 528.2872756941262,-528.5460319377688, 528.2858070256967
92.54,-528.3270599107182, 528.4462881653623,-528.5177880111221, 528.2783359923091
92.6, -528.382125377961, 528.3844832071553,-528.5681897821975, 528.2327172411347
92.64,-528.7183859170229, 528.1532930101334,-528.5859200074593, 528.1682021703062
92.69,-528.7179770727175, 528.1444525770846,-528.6407154688094, 528.1555013821128
92.77,-528.4707800003442, 528.2341474073249,-528.6039977524989, 528.3411196014222
92.85,-528.6543025730282,  528.216885974281,-528.4731954354049, 528.3302371647993
92.9,-528.6768529656633, 528.1879169934499,-528.5388719500149, 528.2804963888628
93.01,-528.3534101399296, 528.2543637917563,-528.7217601161433, 528.2547486740775
93.05,-528.3848734213104, 528.2634791826772,-528.6524872189975, 528.2328609253118
93.09,-528.6791085538902, 528.0940599179976,-528.7043332536746,  528.054917863668
93.14, -528.706772747169, 528.0707507649885,-528.7258555524877, 528.0331123278935
93.2,-528.4520229554547, 528.1286153473411,-528.7635490124845, 528.0908558416288
93.25,-528.4085087132873, 528.2316083384819,-528.6047527453161, 528.1662217598865
93.33,-528.4780909195919, 528.2003682008952,-528.5949475868188, 528.1431921212554
93.39,-528.4964858392017, 528.2041351885673,-528.5822238700395,  528.139962748324
93.44,-528.3936707811936, 528.0924820231737,-528.7428700364077, 528.0886985614468
93.49,-528.4237634839751,528.1085001020775,-528.652521436756,528.0823053093633
93.53,-528.5314253333212, 528.0594492499885,-528.6755823190068,  528.028458270191
93.56,-528.5606674597902, 528.0611503347639,-528.6693002625497, 528.0214672617452
93.63, -528.654363901623, 528.0297685726566,-528.5796869628815, 528.1233615118606
93.7,-528.4628013730468, 528.0849666632984,-528.6954336406681, 528.1085322230672
93.77,-528.6291910131649, 528.1645270626871,-528.4971665733725, 528.0885292266474
93.87,-528.6958666803683, 527.9793718700674,-528.6249402196544, 528.1163055815302
93.97, -528.608540482781, 528.1039506387231,-528.4710106705653, 528.1660454240996
94.03,-528.4070200666457, 528.1948545829304,-528.4723644995986,  528.260501860011
94.07,-528.4015363958212, 528.2379640136984,-528.4284044015321, 528.2647748971451
94.15, -528.604948112924, 528.0604871115203,-528.5369049707168, 528.1628565872561
94.17,-528.3697084388067,528.1802023476852,-528.489836265846,528.2516943228618
94.24,-528.3793810078132, 528.2008851695596,-528.4334320325939, 528.2373590154854
94.3, -528.559894168805, 528.1888675932805,-528.5468687587756, 527.9678255586297
94.35,-528.5377145789847, 528.2449268414376,-528.4843385946143, 528.0354155182411
94.41,-528.5269139903546, 528.1487458230747,-528.4349565877764, 528.1266847541167
94.52,-528.4946696387301, 528.2236099657722,-528.3158406245373, 528.1990166297342
94.56,-528.4712053936966, 528.2537877802864,-528.3002793266236, 528.2104257539993
94.6,-528.3628788418756, 528.2043216020165,-528.4826909082972, 528.2038326086847
94.64,-528.3976060364696, 528.1214001030797,-528.4017848259539, 528.2590834655722
94.72,-528.5613943074259, 528.1835090627645,-528.3010973511368, 528.1268993646845
94.77,-528.5240837568506, 528.2123615232147,-528.2865617758769,  528.147015668477
94.81,-528.5432357403168, 528.2635698819647,-528.2269026164469, 528.1766291531162
94.89,-528.3947989508831, 528.1521569618579,-528.3149732675867, 528.2806412713638
94.97,-528.3353575891797, 528.2397626496733,-528.1959755309128, 528.3598292522669
95.01,-528.3018978264845, 528.2831196836778,-528.1769899738773,  528.363060200019
95.08,-528.4367077616482,  528.249449425953,-528.1447398868834,  528.325739653126
95.13,-528.1753391713347, 528.3750503290855,-528.1903305295409, 528.3407007998889
95.2,-528.2536954885409, 528.3320297688053,-528.1776346603154, 528.2921296771055
95.27,-528.3497424623833,528.4164008995924,-528.079382125974,528.2236929482066
95.34,-528.3527589544742, 528.1233438741639,-528.3538721004389, 528.1174751854219
95.41, -528.386829342879, 528.0911683512943,-528.3528847588445, 528.0588306888714
95.51,-528.3892048579032, 528.1148146484281,-528.2552850365377, 528.1205188976834
95.59,-528.3211103238867, 528.1772287792359,-528.1676633586993, 528.0997418584575
95.64,-528.2908073768442,  528.194359730014,-528.1129732529796, 528.1048302919791
95.7,-528.2917765868384, 528.1127480066297,-528.1954254947044, 528.0775587814463
95.78,-528.3115529465455, 528.1031607678074,-528.1904303641862, 528.0671691506061
