time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
37.41,      -0.27505268,       0.37328578,      -9.79384007,   -0.01745329252,   -0.03490658504,    0.03490658504,99846.54998779297
37.5,      -0.28487599,        0.3929324,      -9.81348669,                0,   -0.01745329252,    0.03490658504,99845.99304199219
37.59,      -0.28487599,       0.37328578,      -9.80366338,                0,   -0.01745329252,    0.05235987756,99845.47424316406
37.68,      -0.27505268,       0.37328578,      -9.79384007,                0,   -0.01745329252,    0.05235987756,99844.94781494141
37.76,      -0.28487599,       0.37328578,      -9.80366338,                0,   -0.03490658504,    0.03490658504,99844.42138671875
37.84,       -0.27505268,        0.35363916,-9.823309999999999,                 0,                 0,     0.03490658504, 99843.88732910156
37.93,       -0.28487599,        0.35363916,-9.823309999999999,                 0,                 0,     0.03490658504, 99843.36090087891
38.01,      -0.28487599,       0.37328578,      -9.79384007,                0,   -0.01745329252,    0.03490658504,99842.83447265625
38.1,      -0.27505268,       0.37328578,      -9.79384007,                0,   -0.01745329252,    0.05235987756,99842.31567382812
38.14,      -0.27505268,       0.38310909,      -9.78401676,                0,                0,    0.05235987756,99841.78161621094
38.22,       -0.28487599,        0.37328578,-9.823309999999999,    -0.01745329252,                 0,     0.05235987756, 99841.26281738281
38.3,      -0.30452261,       0.36346247,      -9.80366338,                0,                0,    0.03490658504,99840.74401855469
38.38,      -0.26522937,       0.38310909,      -9.81348669,                0,   -0.01745329252,    0.03490658504,99840.21759033203
38.45,       -0.27505268,        0.36346247,-9.823309999999999,    -0.01745329252,    -0.01745329252,     0.05235987756, 99839.69879150391
38.53,      -0.28487599,       0.37328578,      -9.80366338,                0,   -0.03490658504,    0.05235987756,99839.17236328125
38.58,       -0.27505268,        0.36346247,-9.823309999999999,                 0,    -0.01745329252,     0.03490658504, 99838.63067626953
38.66,      -0.27505268,       0.37328578,      -9.81348669,                0,   -0.03490658504,    0.01745329252,99838.12713623047
38.71,      -0.27505268,       0.36346247,      -9.81348669,                0,   -0.03490658504,    0.05235987756,99837.60833740234
38.81,       -0.27505268,         0.3929324,-9.833133310000001,    -0.01745329252,    -0.03490658504,     0.01745329252, 99837.08190917969
