time,qPTAM0,qPTAMi,qPTAMj,qPTAMk,XPTAM,YPTAM,ZPTAM
83.72,  0.555148139401304,-0.6690455993372639, 0.3900663188831815, -0.303374024677895,  2.453716538528711, -3.727559538998363,  29.78703425746037
83.89, 0.5523832564562208,-0.6727777727870858, 0.3895593644533558,-0.3008077636079142,  2.413760499921194,  -3.70822708050011,  29.92251128416674
84.13, 0.5490688868378051,-0.6764386061967484, 0.3893880982214071,-0.2988813831044642,  2.376360242071439, -3.688500815314122,  30.05576369460268
84.43, 0.5445605428938567,-0.6805688520256927, 0.3907398125065032,-0.2959750907552685,  2.330810635138544, -3.662482462151851,   30.2170697359251
84.7, 0.5414070482647447,-0.6832753008032501, 0.3914023088459561,-0.2946464095847216,  2.292255515683185, -3.638950056317558,  30.35949677118427
84.96, 0.5372640732111723,-0.6870404203352901, 0.3919972690005485,-0.2926771603794655,  2.257733307553893, -3.617614617136523,  30.49673127587492
85.24, 0.5339373529957203,-0.6884383052317273, 0.3936020995947524,-0.2933257452216234,  2.230095474541308,  -3.60236873061765,  30.60532926607492
85.53, 0.5288990719902443, -0.690492279858857, 0.3968224754119571,-0.2932867347166099,  2.190072519930654, -3.577949074529044,  30.74537027127729
85.77, 0.5263184408607691,-0.6918321368274303,  0.398617604340771,-0.2923357682903908,  2.158599073234584,  -3.56041858961336,   30.8540552758008
86.03, 0.5237111577556948,-0.6933608164385803, 0.4008077938002621,-0.2903954485669669,   2.12159238321451, -3.539434031226091,  30.96940697070366
86.28, 0.5203196988463411,-0.6950677379665612, 0.4034496454434166,-0.2887483971760021,  2.082351757968574, -3.516370027235489,  31.08657711363336
86.52, 0.5172184249240748,-0.6972851038513019, 0.4049616242623746,-0.2868513036235776,   2.03981583586974,  -3.49119612046352,  31.20544633029169
86.79, 0.5130610639655337, -0.700449623179926, 0.4070662748660248,-0.2836101559288385,  1.986892814837425, -3.458810298757451,  31.35759055432515
86.96, 0.5118524344114062,-0.7024717026136396, 0.4070942600386909,-0.2807380603113695,  1.948753961269072,   -3.4359280644336,  31.47376561233152
87.21, 0.5097296209121838,-0.7055589296909495, 0.4078093243612172, -0.275776844408225,  1.895607315602602, -3.402303183547185,  31.62232298641627
87.48, 0.5079900309312224,-0.7086242497393773, 0.4071279792497134,-0.2721095594011237,  1.860585322262649, -3.378521225182394,  31.73607027966887
87.69, 0.5056901502550352,-0.7113682786788674, 0.4073488989197126,-0.2688838433655523,  1.824287203777608, -3.352063938790077,  31.85410358746365
87.95, 0.5019950056219911,-0.7147263763926619, 0.4078484238462479,-0.2661313341847432,  1.771696400278958, -3.312928409690496,  32.00153534617517
88.24, 0.4984250640287984,-0.7185208779675354, 0.4083172339163375,-0.2618706600770491,  1.720822018110676, -3.270255076372846,  32.16962030630287
88.5, 0.4955093542684288,-0.7216504964745472, 0.4072782381654549, -0.260412135156938,  1.694418941032443, -3.245215508337207,  32.29709437695866
88.78, 0.4912163096529658,   -0.7234790628292, 0.4094452369029315,-0.2600734192604727,   1.65630716851756, -3.207935114927326,  32.44897954689428
88.97, 0.4905080361200069,-0.7247178285312682, 0.4081352570940237,-0.2600202878181633,  1.655837796116325, -3.209137025302004,  32.49495753234454
89.26, 0.4847104018297668,-0.7267892560400742, 0.4117957463869401,-0.2593385231121529,   1.61302631046899, -3.166421631651465,  32.64532328235592
89.5, 0.4808159107943689,-0.7278315636024696, 0.4143549656206368,-0.2595885977197663,  1.586235438607818, -3.138595249052408,   32.7720530946854
89.74, 0.4768099164960229,-0.7290285287832328, 0.4173527906235308,-0.2588152981560209,  1.558617409893449,  -3.11012614195019,  32.89818338819276
89.96, 0.4738787111182253,-0.7300750853688051, 0.4198453580047694,-0.2572123925555223,  1.529827266773217, -3.079997242699285,  33.02765683077132
90.24, 0.4689881548640469,-0.7325582900420653, 0.4226691200863221,-0.2544764819446869,  1.495463699089593, -3.041290640024568,  33.18496209001449
90.48,  0.466001163336937,-0.7344964478817944, 0.4237724515376847,  -0.25253474173867,   1.47204310526597, -3.014994601218388,  33.30639404420542
90.74, 0.4612587134056196,-0.7368177493622678, 0.4259142757992894,-0.2508705559688296,  1.440630445825279, -2.977759093599757,  33.45966693611027
91.04, 0.4566405401857386,-0.7394634556571712, 0.4276706885013994,-0.2485357110211703,  1.410199918290163, -2.942142002126405,  33.60889303194404
91.34, 0.4531712461526745, -0.741700237030215, 0.4284066566392924,-0.2469480091973343,  1.382445895566236, -2.908229461669133,  33.75055450681867
91.63, 0.4498812016919441,-0.7432671486013031, 0.4296847067017754,-0.2460302941723599,  1.354866638658205, -2.874253904972855,  33.88995774581149
91.92, 0.4461435316986924, -0.745967805050886, 0.4307173831746174,-0.2428364087854606,  1.328846336655825, -2.840361413974641,  34.01195829451017
92.22, 0.4427183312862475,-0.7477222669874344, 0.4323704689877937,-0.2407626856288072,  1.296988480218417, -2.803000158533058,  34.14844080791293
